pk_article,article_topic
349,3
1966,"2,3,4"
721,3
167,0
1938,3
187,"0,3"
645,"0,2"
645,"0,2"
1397,"0,3"
1618,3
2012,3
159,"0,3"
159,3
645,0
159,3
1618,"0,3"
159,"0,3"
1397,3
1397,"0,2,3"
1397,"0,1,3"
1397,3
1397,"2,4"
159,"2,4"
1397,"0,3"
1397,3
1398,3
1397,3
159,"2,4"
159,"0,1,3"
645,"2,4"
159,0
1397,"0,1,3"
1397,3
159,3
1397,"2,4"
159,0
1116,3
159,"0,1"
1397,0
159,3
533,4
533,3
1397,"2,4"
1397,2
1397,"2,4"
1397,"2,4"
645,0
1397,"2,4"
174,3
159,3
645,"0,4"
2012,2
1397,"2,3"
187,"2,3"
1618,"2,3"
1397,"0,3"
645,"2,4"
159,1
1355,4
645,4
1397,3
36,4
159,3
159,3
1397,3
1452,3
159,"2,4"
645,3
159,"2,4"
645,4
978,"0,2"
1397,4
1397,3
1618,0
645,3
1929,3
9,4
645,4
1504,"2,4"
1361,3
1378,3
1378,"0,1,3"
1073,4
670,3
159,"2,4"
159,4
9,4
1397,4
1378,4
9,3
645,"2,3"
1814,"0,3"
1814,4
9,2
9,0
561,3
9,"0,1"
9,0
9,4
1397,3
159,3
1397,3
622,4
2012,4
1210,3
9,3
159,3
1378,0
1397,0
1397,0
1482,3
423,0
1553,3
1213,"2,3"
7,4
1814,4
335,4
1586,3
1953,3
1213,0
1784,3
159,3
165,3
502,"0,1"
1618,4
225,3
9,3
1378,3
9,3
9,4
9,3
1073,3
1374,4
9,0
1378,0
1378,"0,2"
1999,3
453,3
1526,3
1700,0
1374,"0,3"
453,3
1374,3
453,0
394,3
1374,0
1706,0
1814,0
1482,4
1686,0
1315,"0,3"
304,3
453,3
1110,3
1639,"2,3"
1397,1
1639,"2,3"
98,"0,3"
1753,0
1883,0
1883,3
921,"0,3"
1753,"0,3"
1374,0
1526,0
1753,0
1116,0
470,0
1024,0
1926,"0,3"
327,3
658,"2,3"
1639,0
260,0
1111,0
61,0
1044,0
1901,3
599,0
1639,0
1244,0
1656,"2,4"
110,0
262,0
527,0
110,0
1658,0
1260,0
788,"0,3"
1639,0
1397,0
1260,3
1260,0
1504,4
9,0
1658,3
1092,0
500,0
1260,0
110,0
704,0
704,0
1658,0
1544,0
704,0
704,0
1315,0
704,0
758,3
1627,3
1774,3
704,0
1518,0
479,"0,3"
479,3
1518,0
1658,0
978,0
1518,0
1439,0
681,0
704,0
1518,3
1518,4
704,4
87,4
1894,3
1700,0
736,"0,4"
736,"2,3"
1260,"2,3"
798,0
798,"2,3"
1658,0
736,0
1894,0
736,3
1600,"3,4"
1894,3
798,3
798,3
736,0
1600,0
798,3
396,"0,3"
1426,"0,2,3"
1303,"0,4"
1073,4
798,4
736,3
831,4
736,0
736,3
520,3
736,0
798,0
798,0
48,3
1515,3
84,3
84,"0,2"
159,4
1518,4
736,"0,2"
671,0
1264,3
1264,3
968,"0,2"
1812,0
968,"2,3"
968,3
798,3
736,3
798,"2,4"
736,4
1264,3
902,3
1264,3
968,0
137,3
1856,3
968,3
1812,0
2001,3
1264,"0,2"
1264,"0,2"
736,0
798,3
798,3
1894,0
1264,0
968,4
736,3
1264,3
800,3
1100,3
1264,3
1264,3
978,3
84,3
445,3
1264,3
884,3
1637,3
2014,3
1492,3
2011,3
1264,3
968,3
968,3
1869,3
1264,3
1667,3
1901,4
968,3
137,3
1100,3
1100,"0,2"
968,"0,3"
1401,4
1664,3
1685,"2,3"
2074,4
2074,4
2074,4
1664,3
1899,3
2086,4
1664,4
1664,0
1664,3
1526,3
453,3
1664,4
1361,3
1664,3
1664,3
1664,4
1664,3
1412,0
1956,4
1956,4
2074,3
419,4
1602,4
2016,0
1664,4
1213,"2,3"
1213,3
457,4
406,4
1664,4
1025,3
323,4
1916,"0,4"
323,3
323,4
323,3
2074,4
323,4
406,4
464,"0,4"
1916,3
798,4
899,4
1816,4
1909,4
1117,4
323,4
2040,"0,1,3"
1916,3
406,3
606,3
2094,4
805,4
1338,0
1338,4
986,4
323,4
323,4
986,3
805,3
1689,3
84,4
986,3
986,"0,3"
1338,"0,3"
986,"0,2"
986,3
1792,"0,2"
1338,"0,4"
986,3
1338,3
736,3
986,3
986,4
986,3
986,3
986,4
986,3
1355,3
986,3
986,4
1438,3
986,0
1264,4
986,3
1438,4
986,3
986,0
986,3
986,4
986,4
986,4
1338,3
323,4
986,3
986,3
323,0
986,4
1438,3
1916,3
1916,"0,2"
986,3
986,0
805,3
1438,4
986,4
986,4
986,4
986,3
986,4
1338,3
986,"1,3"
1618,3
796,0
867,4
1328,0
1029,0
986,0
2012,4
159,0
1210,0
986,3
138,3
986,0
986,0
986,0
1618,3
28,0
1438,"2,4"
1431,0
1695,0
986,0
986,4
1438,0
920,3
1527,3
1082,3
9,0
1328,0
995,"0,3"
1328,"0,2"
986,4
995,4
1431,4
986,0
986,4
986,4
995,3
1856,4
995,0
1511,0
349,3
1511,0
1191,3
995,"0,2"
1511,"0,2"
986,0
1110,"0,3"
986,0
1210,0
995,4
995,"0,2"
995,0
820,"0,2"
1315,"0,2"
995,"0,2"
1008,"0,2"
1664,"0,2"
986,"0,2"
798,3
995,3
1008,"0,2"
986,"2,4"
1695,"0,2"
1511,0
1511,2
986,"0,2"
798,"0,2"
1008,3
986,3
986,0
866,"0,2"
1904,0
1988,"2,3"
866,2
1904,"0,2"
112,"2,3"
112,"2,3"
112,4
112,0
1904,0
1213,"2,4"
112,0
112,0
112,0
1904,4
1904,0
112,"0,3"
1904,4
112,4
112,0
1397,"0,3"
800,4
1976,3
112,"0,3"
978,0
866,"2,3"
1904,"1,3"
1904,"0,3"
1904,3
1511,4
920,"0,3"
866,0
1904,"0,3"
1377,"0,3"
699,4
699,3
699,0
112,3
112,"0,2"
699,0
866,"0,4"
1363,0
968,0
1904,3
1904,3
866,4
1904,"1,4"
112,"0,4"
1904,"2,3"
866,"2,3"
1904,0
986,3
866,0
866,"1,3"
112,0
866,"0,3"
986,1
866,3
1156,3
1664,1
866,3
866,1
866,0
112,"0,1"
866,3
1082,0
1904,"2,3"
866,0
1904,3
866,0
866,3
868,3
1082,0
1904,3
866,0
866,"0,1"
866,0
866,0
866,"2,3"
866,3
1894,3
1904,0
112,3
1904,"0,4"
866,"0,4"
866,"0,2,3"
986,1
9,0
866,"0,2"
866,0
866,4
995,"0,4"
995,4
1904,3
866,0
1904,0
1583,0
1583,0
1511,"0,3"
995,0
1511,"1,3"
83,"0,3"
1904,1
1904,"0,3"
968,0
1639,"2,4"
866,"0,3"
112,1
1904,"0,3"
1315,1
995,1
1904,0
866,2
1564,"3,4"
986,3
1315,"0,3"
112,4
866,"0,3"
1904,"0,3"
1808,"0,4"
1904,"3,4"
699,"0,3"
699,"0,3"
699,"0,3"
1904,"0,3"
1042,"0,3"
1904,"0,3"
112,"0,3"
986,3
866,"0,3"
1904,"0,3"
112,"0,3"
660,"0,3"
1616,"3,4"
1471,"0,3"
1840,3
1085,"0,3"
1085,"0,3"
1085,"0,3"
1085,"0,3"
995,"0,3"
1085,"0,4"
575,"0,3"
1234,3
112,"0,3"
1972,"0,3"
1085,"3,4"
1471,"0,3"
1602,"0,3"
1602,"0,3"
1782,"0,3"
1471,"0,3"
1471,"0,3"
1397,"0,3"
112,"0,3"
1950,"0,3"
1471,"0,3"
1950,"0,3"
112,"0,3"
1471,"0,3"
54,"0,3"
986,"0,3"
1471,"0,3"
986,"0,3"
1085,"0,3"
1471,"0,3"
112,"0,3"
1904,"0,3"
978,"0,3"
1471,"0,3"
1471,3
1094,"0,3"
1683,"0,3"
1085,"0,3"
866,3
1782,"0,3"
1950,3
621,"3,4"
1782,"0,3"
1213,"0,3"
1315,3
1471,3
1471,"0,3"
978,0
1608,"0,3"
112,3
2049,"0,3"
1213,"0,3"
686,"0,3"
1361,3
986,3
10,"0,3"
1392,0
1507,"1,3"
986,"0,3"
419,3
1782,3
843,"1,2"
1170,3
843,"0,3"
843,0
660,0
843,4
843,0
843,"0,3"
1914,"0,3"
1914,0
843,"0,3"
471,4
843,4
986,0
260,3
843,0
843,"0,3"
1914,"2,3"
1914,0
275,3
823,0
1808,"1,3"
84,0
470,3
843,3
1261,4
86,4
84,"0,1"
22,0
132,0
1478,4
419,3
85,0
432,0
1478,3
419,0
1315,0
186,3
1094,"2,3"
1470,"1,2"
132,"2,3"
1232,0
445,"1,2"
1315,0
1439,"1,3"
33,"1,2"
1950,3
84,0
202,"0,2"
729,3
1658,"0,2"
132,"0,3"
263,"1,2"
435,4
1469,"3,4"
1469,4
2083,4
1692,4
419,0
1692,3
1877,0
1478,0
347,"0,2"
537,"0,2"
1449,0
79,"1,2"
1692,2
132,"0,2"
152,"1,2"
1166,"2,3"
1313,3
1313,0
888,0
1692,"0,2"
1120,"1,2"
202,"1,2"
1478,0
800,"0,4"
800,4
122,"1,2"
1481,"0,1,4"
1904,0
1692,"1,2"
1504,0
1018,0
401,0
1232,4
1173,"2,4"
1692,"0,2"
1120,3
798,3
1120,0
1213,4
1904,4
1120,4
1213,"0,4"
1120,4
1184,3
1183,"2,4"
1057,3
697,3
798,3
1792,0
891,3
1020,3
616,0
346,3
1720,2
1504,3
419,3
385,3
1191,"0,4"
2074,3
856,3
1213,3
888,"1,2"
1120,"1,2"
888,3
888,0
458,3
986,"0,2"
1391,3
458,3
1389,3
458,3
1125,3
458,3
1389,3
1324,3
1389,3
1490,3
1714,3
1191,3
1191,"0,4"
470,"0,3"
653,3
198,3
1620,3
1108,3
1620,3
1620,"2,3"
1166,3
653,3
1620,"2,3"
1620,4
1620,4
1620,4
1620,"2,4"
150,3
1620,3
198,"0,2"
150,0
1620,4
1620,0
150,0
653,"0,1"
1620,4
978,0
1620,0
1620,2
1620,4
1620,2
2012,"1,3"
1620,3
1213,"1,2"
1620,3
1620,3
653,"0,3"
150,"2,4"
122,3
1620,"2,3"
1620,3
1620,"2,3"
1620,"2,3"
1620,0
1620,0
1620,"2,3"
1620,3
1620,2
1620,4
1620,4
1620,4
1620,4
1620,3
1620,"2,3"
1620,3
1620,2
1620,4
1620,"2,4"
1956,"2,3"
1620,3
1620,3
1620,4
198,0
1620,"2,3"
198,"2,3"
653,4
150,4
150,3
198,3
198,4
1620,3
113,3
1620,3
645,"0,3"
1620,"2,3"
1620,0
1620,"0,1"
198,4
1904,0
1620,0
1232,0
1136,0
1620,"1,2"
2051,"2,3"
1213,3
1332,0
978,0
1620,"2,4"
366,3
932,3
204,4
366,"0,1,4"
1620,"0,4"
1620,"2,3"
932,"2,3"
1620,"0,3"
279,"2,4"
279,"2,3"
932,4
1648,4
366,3
1620,3
1374,4
932,4
978,4
932,0
591,0
932,3
1028,2
886,3
204,"0,3"
2064,"2,3"
932,3
366,"0,3"
907,3
1028,0
932,"2,3"
1538,0
1929,3
333,3
333,3
1239,3
84,3
1550,"0,1,3"
84,0
366,3
1550,3
366,1
2081,3
1550,3
1835,0
1538,0
1880,0
1028,0
1880,"2,3"
1260,4
1550,3
923,3
653,4
866,3
796,0
867,3
323,3
1213,"0,3"
419,3
333,3
1880,4
1880,"0,3"
932,3
1550,0
925,3
1806,0
1550,3
84,3
665,0
366,0
366,"0,2"
660,0
1550,3
1550,3
1538,3
1467,0
866,"0,2"
1550,3
500,"0,3"
333,0
1550,"2,3"
333,0
1538,3
932,0
110,0
736,"2,3"
1511,"0,3"
1872,"2,4"
726,0
1872,"0,1,4"
1015,0
419,0
1872,3
132,1
1085,"0,3"
132,0
2084,"0,3"
2083,0
1872,"2,4"
670,"0,3"
1872,0
1872,0
1872,0
1803,3
1872,"2,3"
1872,4
977,3
1872,3
884,3
1872,0
1872,2
1872,"2,3"
1166,3
1842,"2,3"
1872,"2,4"
1015,"2,4"
1015,0
1872,"2,3"
1550,3
1550,"2,3"
1872,"1,2"
1808,3
1872,"0,1"
1216,"2,4"
1872,0
1658,3
1872,3
1872,0
726,"0,3"
1872,"0,3"
1872,0
1872,4
1872,"2,4"
1872,3
1872,3
1872,"2,4"
1872,3
1872,"2,3"
1166,"0,2"
1355,"2,4"
1872,"1,2"
1003,3
1872,"1,2"
1779,"1,2"
1872,"1,2"
1313,"2,3"
1003,4
1218,0
1712,"2,3"
1712,"2,3"
1712,"0,3"
736,0
615,3
615,0
747,3
472,"2,3"
1712,3
472,0
472,"0,3"
1632,"0,1"
171,4
419,2
334,3
1015,"2,3"
366,0
1,0
204,2
1524,4
613,4
111,4
1550,4
615,4
1028,0
442,"1,3"
736,0
978,2
1716,2
986,2
726,2
615,2
1218,0
1872,2
1218,2
1218,2
472,2
1538,0
1218,2
615,2
155,2
1712,2
1712,2
1712,2
1712,0
615,2
1218,2
615,2
925,0
1712,2
745,2
84,2
1872,2
615,2
1712,2
472,2
1218,2
1218,3
1712,2
132,2
615,2
1872,2
1712,2
978,2
1020,2
1024,2
1482,3
159,2
472,2
1185,2
1712,2
1803,2
1803,2
334,2
1803,2
1550,2
1218,2
615,2
275,2
1538,2
1078,2
1872,2
61,2
500,2
1166,2
1218,2
1218,2
2095,2
359,2
1218,2
1712,2
2074,2
615,2
615,2
1712,4
1712,4
866,4
888,2
716,2
1658,2
1212,2
1658,2
1620,2
268,"1,3"
419,2
1218,2
645,"2,3"
729,0
1658,0
419,2
1156,2
1471,2
1655,2
1655,0
1655,"2,3"
1655,2
1655,"0,1"
1407,2
419,"1,3"
1655,3
978,"1,3"
1481,3
1655,"1,3"
1655,0
2006,0
522,2
2006,2
2006,2
1210,0
53,2
1659,2
1655,2
1712,3
1655,3
2006,"0,4"
1655,"0,2"
1655,"0,4"
86,"0,4"
1872,"1,3"
1655,"3,4"
1782,2
1777,3
1655,4
2006,0
1655,2
522,2
1655,0
1655,2
522,"0,4"
2006,"0,1"
713,4
2006,"0,3"
1655,4
1655,4
1627,2
1232,3
1092,"2,3"
1003,4
507,2
16,3
84,0
1116,"2,4"
1655,"0,4"
149,"0,4"
1046,3
507,2
182,0
16,2
500,2
1356,2
1655,0
618,"3,4"
1480,"2,3"
64,0
507,"0,1"
931,0
507,"0,1"
16,0
948,0
507,"3,4"
1356,4
1356,"3,4"
1356,"3,4"
798,"3,4"
1210,"0,1"
1470,"3,4"
1841,"3,4"
842,"1,3"
419,"0,3"
1056,"3,4"
911,"3,4"
842,0
911,"0,1"
1947,0
1947,0
16,"0,3"
911,0
842,3
911,3
1550,"3,4"
599,0
1526,0
1947,2
842,"3,4"
842,0
16,"0,1"
805,"3,4"
507,3
435,"0,4"
1111,"0,3"
1947,3
842,0
1814,"0,4"
1947,"0,4"
842,0
84,2
567,0
736,2
693,0
842,"0,1"
693,"0,1"
693,"0,4"
693,0
911,"0,4"
1015,2
1947,2
1470,"2,3"
149,"0,1,4"
439,"2,3"
88,0
1777,"2,3"
1581,"2,3"
842,"2,3"
1581,4
2054,1
88,"2,3"
244,3
2023,1
1638,0
1001,1
32,0
1706,"2,3"
1695,"0,3"
88,3
1133,"2,3"
328,"2,3"
77,"1,3"
938,"2,3"
938,"2,3"
938,0
938,3
938,0
419,0
1133,"1,2"
77,3
77,2
77,0
77,3
77,"2,3"
1133,3
77,3
77,0
77,4
77,3
1133,3
77,3
77,3
77,3
77,3
77,3
77,3
1133,3
77,3
77,3
77,3
1133,4
77,3
77,3
77,3
77,3
77,3
77,3
77,3
77,3
1906,"2,3"
77,3
77,"2,3"
77,3
77,3
77,4
82,3
77,"0,2,3"
77,3
1302,3
77,3
77,3
77,3
77,3
77,"2,3"
77,3
77,3
77,3
77,3
77,4
77,3
77,3
77,"0,3"
77,3
77,3
1544,3
77,3
77,3
77,3
77,0
77,3
77,"0,2,3"
77,3
77,3
82,3
82,4
77,4
77,3
77,"2,3"
132,3
1328,3
77,"0,1,4"
77,"1,3"
77,3
77,3
1475,"0,3"
77,3
2013,3
77,3
77,"2,3"
88,3
522,3
1133,3
77,3
77,3
77,0
77,"2,3"
1133,3
88,3
77,3
56,3
77,3
2013,3
2054,3
2013,3
2054,"2,3"
2013,2
2023,3
1133,3
77,2
77,2
77,"0,3"
1538,3
77,3
77,0
77,3
842,3
1032,"0,2"
2012,"2,3,4"
1265,3
2012,3
2012,"1,2"
2013,"2,3"
436,2
77,0
1926,3
311,"2,3"
2023,"0,2"
77,"0,2"
77,0
1133,"0,2"
77,3
1321,4
664,3
938,3
834,3
938,3
938,"0,2"
77,4
1213,3
88,3
938,4
77,"0,2"
798,3
1133,0
1947,"0,2"
1821,4
1830,"1,3"
106,"2,3"
2027,3
1913,4
77,3
1851,"0,2,3"
77,1
77,"0,2,3"
77,4
1608,"1,3"
807,"2,3"
931,0
2027,1
735,4
1851,2
807,2
1851,"0,3"
807,4
1851,4
1851,"0,2"
2027,3
1858,3
2027,3
2027,3
2027,"0,3"
807,0
2027,"2,4"
2027,"0,1"
1608,3
834,3
2092,3
394,3
2027,3
2027,0
318,2
807,"0,3"
2024,"0,4"
2024,3
490,4
318,0
1047,3
1047,4
2027,"0,3"
1803,2
1803,2
77,3
1361,3
318,3
2027,0
1228,3
2027,"0,2"
1047,"2,4"
1830,3
502,3
1047,3
1581,3
1830,"0,1"
1830,"2,3"
1851,3
77,"2,3"
318,"0,4"
77,2
318,0
807,"0,4"
807,"0,4"
1830,"0,3"
1851,3
1830,0
77,"0,3"
77,0
84,0
500,4
1152,"0,3"
1734,1
1152,"0,3"
1152,"0,4"
1152,"0,1"
1680,"0,2,3"
1962,"0,1"
1152,"0,3"
1245,"0,1"
1962,3
1262,"2,3"
1262,"0,1"
1152,3
1620,4
774,"0,1"
1090,"2,4"
1152,"0,2"
2092,3
1152,"0,1"
1152,"0,1"
1262,"0,3"
1047,"2,3"
1262,"0,1"
1734,"0,1"
2061,"0,3"
1859,0
459,"0,3"
1213,"0,1"
77,"0,2"
1734,"0,2"
735,"2,3"
1910,3
1154,"0,2"
1734,3
938,"0,1,3"
1910,"0,3"
1016,"1,2"
1910,"2,3"
1910,1
1154,3
1910,0
1910,0
1154,1
1016,"0,2,3"
1016,"0,2"
1154,0
1910,3
279,0
1016,"0,2,3"
1016,"0,2,3"
1016,"2,3"
1910,3
1017,"0,2"
1869,3
1154,0
1154,"0,2,3"
1152,3
1213,"0,2,3"
1152,0
1154,0
1154,3
643,0
1554,"0,2,3"
1154,3
1154,"0,2,3"
1016,"0,2,3"
1154,"1,2"
1016,"0,2"
1154,"0,2"
159,0
1016,"2,3"
1393,"0,3"
1154,"0,4"
279,"0,1"
798,"0,2"
1016,"0,3"
1620,"0,3"
1154,"0,1"
1910,"0,2"
1016,"0,4"
1910,3
1910,"0,4"
1016,"2,3"
723,"0,3"
1016,"0,4"
1554,3
1910,0
1154,"0,4"
1154,0
279,0
938,"0,2,3"
1154,"2,3"
84,"0,3"
1154,3
800,"2,3"
1016,"0,2"
1910,"0,4"
500,"0,4"
871,0
1910,0
1910,"0,4"
847,0
1910,4
1154,"0,1"
1910,"0,3"
1152,4
1154,4
1910,"0,4"
1154,"1,4"
1910,3
1910,"0,3"
1262,"0,3"
1304,"0,4"
1910,4
1910,"0,4"
1154,"0,2"
1910,"0,2"
1618,"0,3"
1618,"2,3"
1016,0
1910,"0,2"
84,0
77,"0,1,4"
978,"0,3"
1016,"0,3"
77,"0,3"
77,"0,4"
743,"0,4"
1016,"0,3"
1910,0
1363,"0,2"
1910,"0,3"
1154,"0,3"
718,"0,3"
12,"0,3"
1154,"2,3"
996,0
1267,0
1210,3
77,3
1320,"2,3"
996,3
84,0
718,"0,2"
718,"0,2"
1320,"0,2"
718,"0,2"
996,"2,3"
1410,"0,1"
996,"0,1"
996,"0,1"
996,"2,3"
996,"0,1"
718,"2,3"
1410,"0,1"
996,1
1841,"0,1"
907,4
718,"0,1"
996,"1,3"
986,4
718,"0,1"
1085,"2,3"
2092,"2,3"
88,"0,2"
996,2
1315,3
1154,"0,1"
1554,"0,1"
1962,"0,2"
1554,"0,4"
1315,"0,1"
591,0
901,"0,3"
1320,"0,2"
914,0
194,"0,1"
77,0
77,0
1620,"0,1"
1812,"0,1"
1410,"0,1"
713,"0,1"
1028,"0,3"
251,0
251,"0,2"
251,"0,2"
1537,"0,1"
1992,0
736,"2,3"
803,"0,3"
251,"0,1"
251,4
251,0
251,4
251,0
1992,"0,3"
1036,"1,3"
442,0
2012,"0,3"
1692,"0,4"
279,"0,4"
1992,4
1692,"0,1"
1433,"0,4"
1483,"0,1"
77,"0,4"
77,"0,4"
353,"0,2"
1653,3
2054,"2,3"
1992,"0,2"
1018,"0,4"
1608,"1,3"
1992,"0,2,3"
1752,"0,3"
1828,"2,3"
1446,0
1695,"0,1"
1239,"0,4"
1213,0
1646,2
84,"0,3"
1958,2
1549,"0,1"
1499,0
1297,"0,1"
931,0
1499,"0,1"
1499,0
302,"0,1"
886,2
137,"0,1"
302,0
432,"2,3"
1992,"0,1"
1893,0
302,4
1502,"0,1"
302,"0,1"
1499,"0,1"
808,0
1554,"0,1"
808,"0,1"
302,0
808,"0,1"
1213,"0,1"
84,"0,1"
1716,0
1850,0
2048,"0,1"
1965,"0,3"
2048,"0,1"
670,0
747,"0,1"
711,0
2048,0
2048,"0,1"
302,2
1152,"0,1"
808,0
808,0
1537,"0,1"
644,"2,4"
1537,1
2048,1
747,"0,1"
747,"0,1"
877,"0,4"
747,"2,3"
84,"0,2"
173,"2,3"
747,0
711,0
1168,0
1094,"2,3"
693,0
22,"0,4"
1385,"0,4"
783,"0,4"
1262,1
161,"2,3"
671,"2,3"
425,3
574,"0,3"
161,"0,1"
978,"0,3"
161,"0,1"
425,0
1909,"2,3"
783,2
574,0
783,"2,3"
1850,3
425,"0,4"
1016,3
425,"0,4"
1116,"0,1"
161,0
783,3
161,3
1531,3
783,"0,2"
425,"2,3"
783,4
425,"0,3"
425,3
459,3
574,3
574,3
1808,4
274,0
1778,4
6,4
703,3
6,3
2048,4
574,3
703,2
703,3
808,3
574,0
6,"0,2"
783,"0,2"
1166,2
274,"0,4"
703,4
6,3
783,0
1950,"2,3"
6,"0,4"
1992,2
419,3
1554,2
84,"2,3"
703,2
657,"0,1"
274,2
747,3
6,2
6,3
161,0
161,3
6,2
1262,"2,3"
1418,"2,3"
722,0
703,0
966,3
643,"0,2"
6,"2,3"
1372,3
657,4
703,3
703,0
6,3
1712,4
1819,0
1049,4
1092,"2,3"
703,0
274,"2,3"
161,"0,4"
891,"0,4"
500,4
703,0
97,0
97,0
6,4
6,4
1260,4
1262,4
747,3
1299,"0,1"
97,3
703,"2,3"
703,"2,3"
84,"0,4"
419,"0,3"
1850,3
1213,"0,2"
657,0
84,"0,4"
783,"0,4"
435,"0,4"
549,"0,4"
531,0
531,3
531,0
1371,"2,3"
679,"0,2"
679,3
679,0
1371,2
679,0
1371,3
679,3
1488,0
679,3
1315,3
679,2
640,"0,1"
1108,3
679,0
1371,3
1371,3
91,3
619,1
1695,0
679,3
679,3
713,3
1830,3
679,3
1964,3
531,0
1886,3
1771,3
1886,"0,4"
1886,0
1771,2
1771,"0,4"
1771,3
1493,2
1964,2
1850,"0,4"
531,2
531,1
679,1
1850,2
580,"1,3"
1964,"1,3"
679,0
684,3
1886,3
1965,0
1886,"0,4"
1964,1
108,"0,4"
1611,2
1964,2
6,2
6,"0,4"
1711,2
1771,"0,1,2"
641,2
1771,"0,4"
641,0
1499,0
531,0
1651,"0,3"
1371,"0,3"
531,"0,3"
641,"3,4"
640,"0,3"
1069,3
703,"0,3"
169,"3,4"
299,"0,3"
1771,"3,4"
641,"0,3"
364,"0,3"
1837,"0,3"
1964,"0,3"
1837,0
1506,"0,3"
364,3
1506,3
299,2
1506,0
1582,"0,3"
1506,"0,2"
1837,0
1506,"2,3"
1582,0
1210,"0,3"
1506,1
299,"0,3"
1711,0
2048,2
1506,0
2048,"3,4"
1320,"3,4"
1506,0
1506,"0,3"
364,"0,3"
1506,0
1506,"3,4"
1506,0
364,"0,3"
791,0
1771,1
1544,"0,3"
1252,3
1355,"0,3"
1506,3
299,3
1506,"0,3"
299,"0,3"
1582,"0,3"
1506,"0,3"
1837,3
1506,0
299,"0,2"
1582,0
1506,"0,3"
44,0
1389,0
1389,1
1506,0
1506,0
1783,0
1737,0
853,3
626,"2,3"
1637,3
1283,"0,4"
1283,3
1737,0
1283,"0,3"
1783,"0,3"
38,0
641,4
402,"0,2"
1737,3
1737,"0,4"
798,1
614,"2,3"
1771,0
1620,1
1506,"0,1"
1957,1
1988,4
1737,"0,2"
1737,"1,3"
1837,4
1737,3
1023,4
38,"0,3"
711,0
1783,0
1506,4
986,0
1621,0
1013,3
1621,0
385,4
1737,0
1365,0
703,3
2017,0
2017,0
1621,"0,4"
2017,3
1365,4
164,4
923,0
1365,"0,3"
427,"2,3"
2017,"1,2"
1711,"1,2"
1621,4
1837,"1,2"
2017,"1,2"
2017,"1,2"
164,0
1092,3
1164,"2,3"
1837,"1,2"
938,"2,3"
1814,"1,2"
364,3
1737,3
38,3
1837,"2,3"
1692,0
1837,"1,2"
88,3
1837,"1,2"
1506,"2,3"
1837,"0,3"
1397,"3,4"
1837,"1,2"
2017,3
164,"2,3"
2017,"1,2"
534,0
911,4
911,"2,3"
164,4
1283,"3,4"
1692,4
1164,4
1737,"0,2"
2017,"0,1"
938,3
2017,0
164,0
2017,0
1782,0
419,4
1365,3
1210,"2,3"
1283,"1,2"
1737,3
38,"0,3"
800,"3,4"
38,0
38,"2,3"
1711,3
1850,4
161,"2,3"
164,3
1365,"0,1"
1365,1
1365,"0,1"
1365,3
2017,"0,3"
418,3
1841,"0,3"
1156,"0,3"
1737,3
1166,"0,1"
442,"0,3"
1814,"0,1"
1806,0
164,3
38,0
1783,3
1783,"0,3"
1783,3
986,"0,3"
2017,3
164,4
1152,3
531,3
1898,"0,1"
164,"2,3"
77,"0,1"
164,"0,3"
381,"0,1"
381,3
986,"0,3"
1097,3
381,"0,3"
1837,"0,3"
664,0
381,"0,1"
655,3
381,0
251,"0,1"
381,3
671,0
655,"2,3"
381,3
1621,"0,1"
381,1
381,3
1213,"0,1"
1361,3
1501,3
1213,3
655,3
1213,2
1746,"0,1"
849,"0,1"
2041,3
1105,3
849,0
381,"2,3"
1105,1
1105,3
849,"0,3"
1837,"0,1"
399,1
399,1
1105,0
1501,"0,1"
1501,"0,1"
164,3
1667,0
978,"2,4"
2041,"0,3"
849,"0,3"
399,3
849,3
1105,3
1105,3
1105,"0,3"
1783,0
1105,0
825,"0,2"
1105,"0,4"
849,0
2041,0
655,3
278,3
1780,3
1780,3
1780,1
1815,"2,3"
1780,"0,4"
2017,4
1780,"0,4"
1815,"0,4"
1780,2
1780,3
1780,"2,3"
1780,"2,3"
435,"0,2,3"
1780,"2,3"
596,3
596,"0,4"
82,"1,3"
986,"2,3"
1780,3
713,3
1801,3
84,"1,3"
1445,"2,3"
1780,"1,3"
1223,0
1780,"2,3"
419,3
1105,3
1445,"1,3"
1815,3
1815,"1,3"
419,"1,3"
1780,"0,3"
1780,"2,3"
419,3
1815,3
2041,"0,4"
1780,"2,3,4"
1445,"2,3"
399,"0,3"
1780,3
1029,"2,3"
1780,"2,3"
596,"2,3"
596,3
1780,3
1780,3
1780,"2,3"
1780,2
2030,"3,4"
1465,"3,4"
1941,"1,3"
1465,4
1780,"2,3"
1879,"2,4"
1879,3
1760,"2,4"
1465,0
1465,1
1879,3
1465,"1,3"
341,3
84,"1,3"
596,3
849,3
968,3
1879,2
1780,"2,4"
1620,"2,3"
1879,"1,3"
1411,"2,3"
1941,3
160,0
6,"0,3"
1504,3
1465,"2,4"
399,3
1389,0
1470,0
1941,3
1136,3
862,3
744,3
1061,3
1051,0
862,"1,3"
263,"1,3"
1879,3
1879,0
862,3
1061,3
419,3
978,0
1061,0
862,3
1061,0
119,0
1051,2
1061,"0,3"
119,3
1977,3
1051,0
862,3
862,3
1061,0
1353,"2,4"
